window_id,split,segment,start_row,end_row,bars,start_equity,end_equity,return_pct,max_drawdown_pct,active_rate,avg_turnover_per_bar,mean_gross_exposure,rebalance_count,stop_exits,take_profit_exits,filter_exits
19,selection,3,33100,34112,1013,10504.762882801211,13897.478243418882,32.29692472328291,-23.06571377887061,1.0,0.044422507403751234,1.5,15,0,0,0
19,selection,4,34113,35124,1012,13897.478243418882,12345.601343360244,-11.166607875738366,-17.061094844047776,1.0,0.05928853754940711,1.5,20,0,0,0
19,selection,5,35125,36136,1012,12345.601343360244,13134.718871746216,6.391892192520676,-9.277188603960019,1.0,0.06225296442687747,1.5,21,0,0,0
20,selection,1,32651,33696,1046,10000.0,10785.105874404338,7.851058744043393,-4.391394638530899,1.0,0.01959847036328872,0.5,21,0,0,0
20,selection,2,33697,34742,1046,10785.105874404338,10746.823831913653,-0.3549528668192137,-4.454290459414301,1.0,0.02198852772466539,0.5,23,0,0,0
20,selection,3,34743,35788,1046,10746.823831913653,10853.838454716775,0.995779073676939,-3.356230608170885,1.0,0.02390057361376673,0.5,25,0,0,0
20,selection,4,35789,36834,1046,10853.838454716775,10124.938991249797,-6.715591599303917,-9.494393064679208,1.0,0.030592734225621414,0.5,32,0,0,0
20,selection,5,36835,37879,1045,10124.938991249797,10363.280609695303,2.3540054774797703,-5.49698173409634,1.0,0.02200956937799043,0.5,23,0,0,0
21,selection,1,34394,35423,1030,10000.0,10239.367760905805,2.3936776090580425,-3.195793405138214,1.0,0.022815533980582524,0.5,24,0,0,0
21,selection,2,35424,36453,1030,10239.367760905805,10335.022368795084,0.9341847086935529,-4.5007740086398185,1.0,0.021359223300970873,0.5,22,0,0,0
21,selection,3,36454,37482,1029,10335.022368795084,9983.651928344001,-3.399803386125111,-8.297421065234778,1.0,0.03304178814382896,0.5,34,0,0,0
21,selection,4,37483,38511,1029,9983.651928344001,9869.072800896596,-1.1476674895096295,-5.263385620124417,1.0,0.028182701652089408,0.5,29,0,0,0
21,selection,5,38512,39540,1029,9869.072800896596,10136.730760020771,2.712088202448548,-3.9308855823619093,1.0,0.022351797862001945,0.5,23,0,0,0
22,selection,1,36137,37181,1045,10000.0,10407.805701410975,4.078057014109748,-7.906343330679411,1.0,0.06985645933014355,1.0,37,0,0,0
22,selection,2,37182,38226,1045,10407.805701410975,9718.278886830345,-6.625093073049504,-11.688779878903244,1.0,0.06507177033492823,1.0,34,0,0,0
22,selection,3,38227,39271,1045,9718.278886830345,10404.032617900892,7.056328996689332,-6.747379162039868,1.0,0.06124401913875598,1.0,32,0,0,0
22,selection,4,39272,40315,1044,10404.032617900892,10827.91680336311,4.074229686024777,-8.919968024816383,1.0,0.05363984674329502,1.0,28,0,0,0
22,selection,5,40316,41359,1044,10827.91680336311,11031.091197592772,1.8763941201187961,-7.787973482400556,1.0,0.06513409961685823,1.0,34,0,0,0
23,selection,1,37880,38941,1062,10000.0,11010.301398087233,10.103013980872323,-12.827225268988817,1.0,0.08050847457627118,1.5,29,0,0,0
23,selection,2,38942,40002,1061,11010.301398087233,11419.681739959542,3.7181574515610327,-11.701361279706513,1.0,0.0706880301602262,1.5,25,0,0,0
23,selection,3,40003,41063,1061,11419.681739959542,10301.422806179498,-9.792382653424148,-16.77317412330661,1.0,0.08199811498586239,1.5,29,0,0,0
23,selection,4,41064,42124,1061,10301.422806179498,16705.72665258341,62.16911942068983,-16.84630614177427,1.0,0.07351555136663525,1.5,26,0,0,0
23,selection,5,42125,43185,1061,16705.72665258341,16203.284808858722,-3.0076024477928898,-19.859160538649267,1.0,0.0706880301602262,1.5,25,0,0,0
24,selection,1,39541,40618,1078,10000.0,10626.561586187405,6.265615861874041,-4.316791174629042,1.0,0.036641929499072357,0.5,40,0,0,0
24,selection,2,40619,41696,1078,10626.561586187405,10754.825795170122,1.2070151567129317,-5.380813505702475,1.0,0.039888682745825604,0.5,43,0,0,0
24,selection,3,41697,42774,1078,10754.825795170122,11908.221876933294,10.724451550681092,-7.054108570300044,1.0,0.04081632653061224,0.5,44,0,0,0
24,selection,4,42775,43851,1077,11908.221876933294,11082.915382945062,-6.930560267665853,-8.971447725145032,1.0,0.039925719591457756,0.5,43,0,0,0
24,selection,5,43852,44928,1077,11082.915382945062,10841.144682848217,-2.1814720382048125,-5.586113729842146,1.0,0.03806870937790158,0.5,41,0,0,0
25,selection,1,41360,42419,1060,10000.0,15408.342628724991,54.083426287249914,-24.66831969603436,1.0,0.07216981132075471,1.5,26,0,0,0
25,selection,2,42420,43479,1060,15408.342628724991,15145.286196086574,-1.7072337952039995,-15.978235872057134,1.0,0.07358490566037736,1.5,26,0,0,0
25,selection,3,43480,44539,1060,15145.286196086574,16203.590126451814,6.987678652376328,-11.929737593903544,1.0,0.05660377358490566,1.5,20,0,0,0
25,selection,4,44540,45599,1060,16203.590126451814,20220.860524673542,24.7924710935737,-12.967382451387143,1.0,0.062264150943396226,1.5,22,0,0,0
25,selection,5,45600,46658,1059,20220.860524673542,20132.28357846921,-0.43804736250591114,-15.381351538128607,1.0,0.0708215297450425,1.5,25,0,0,0
26,selection,1,43186,44245,1060,10000.0,9054.440480010315,-9.455595199896848,-14.967094818796634,1.0,0.06933962264150943,1.5,25,0,0,0
26,selection,2,44246,45305,1060,9054.440480010315,11604.141768823642,28.159678054567337,-6.065599856552451,1.0,0.05660377358490566,1.5,20,0,0,0
26,selection,3,45306,46365,1060,11604.141768823642,12715.761665018801,9.579509784874407,-12.202172205654993,1.0,0.07358490566037736,1.5,26,0,0,0
26,selection,4,46366,47425,1060,12715.761665018801,22011.910285614857,73.1072889339367,-13.865061384550426,1.0,0.06509433962264151,1.5,23,0,0,0
26,selection,5,47426,48484,1059,22011.910285614857,19880.08230763516,-9.68488400287949,-17.633433609891036,1.0,0.07365439093484419,1.5,26,0,0,0
27,selection,1,44929,45955,1027,10000.0,11133.67854931491,11.336785493149094,-8.629612154299126,1.0,0.05501460564751704,1.5,38,0,0,0
27,selection,2,45956,46982,1027,11133.67854931491,12855.58171459555,15.465716543312592,-8.150837760303952,1.0,0.055501460564751706,1.5,39,0,0,0
27,selection,3,46983,48009,1027,12855.58171459555,15341.073461965698,19.33395005025911,-12.445644583276627,1.0,0.05842259006815969,1.5,37,0,0,0
27,selection,4,48010,49035,1026,15341.073461965698,13578.54520009496,-11.48895001539807,-19.43200616857308,1.0,0.057504873294346975,1.5,35,0,0,0
27,selection,5,49036,50061,1026,13578.54520009496,12037.664678068306,-11.347905827318517,-12.125930081217861,1.0,0.05847953216374269,1.5,37,0,0,0
28,selection,1,46659,47725,1067,10000.0,10823.373638503626,8.233736385036261,-4.329346869862882,1.0,0.017025929862579232,0.5,40,0,0,0
28,selection,2,47726,48791,1066,10823.373638503626,10689.159557336628,-1.24003924884879,-5.952551977605836,1.0,0.01969981280209647,0.5,39,0,0,0
28,selection,3,48792,49857,1066,10689.159557336628,10448.383054276765,-2.2525297874761763,-5.901996692344646,1.0,0.020637899189907882,0.5,42,0,0,0
28,selection,4,49858,50923,1066,10448.383054276765,10105.149140562286,-3.2850433596420037,-4.411269134136797,1.0,0.02564102623744485,0.5,43,0,0,0
28,selection,5,50924,51989,1066,10105.149140562286,10405.572186525294,2.9729699362585738,-5.471836984242529,1.0,0.018761726554070806,0.5,39,0,0,0
29,selection,1,48485,49669,1185,10000.0,11764.797816702066,17.64797816702066,-15.632147886909165,1.0,0.06455696202531645,1.5,26,0,0,0
29,selection,2,49670,50854,1185,11764.797816702066,13822.839015085943,17.493213486951298,-19.168334929917453,1.0,0.053164556962025315,1.5,21,0,0,0
29,selection,3,50855,52038,1184,13822.839015085943,14818.728753972313,7.20466857640083,-25.868865402855047,1.0,0.08361486486486487,1.5,33,0,0,0
