window_id,split,segment,start_row,end_row,bars,start_equity,end_equity,return_pct,max_drawdown_pct,active_rate,avg_turnover_per_bar,mean_gross_exposure,rebalance_count,stop_exits,take_profit_exits,filter_exits
17,gate,2,33000,33348,349,10565.410432862003,11091.583548428653,4.98014837104741,-2.495724784099107,1.0,0.025787965616045846,0.5,9,0,0,0
17,gate,3,33349,33697,349,11091.583548428653,11376.81503868843,2.5716029547483865,-2.0751184032373415,1.0,0.022922636103151862,0.5,8,0,0,0
17,gate,4,33698,34045,348,11376.81503868843,11053.02735082875,-2.8460310443528813,-4.315129642430671,1.0,0.034482758620689655,0.5,12,0,0,0
17,gate,5,34046,34393,348,11053.02735082875,11331.44878442241,2.5189608670676433,-2.657241619780415,1.0,0.020114942528735632,0.5,7,0,0,0
18,gate,1,34394,34742,349,10000.0,9950.872811586794,-0.4912718841320607,-2.571793242192111,1.0,0.0329512893982808,0.5,12,0,0,0
18,gate,2,34743,35091,349,9950.872811586794,9799.088043073065,-1.525341257874302,-2.9013360659571497,1.0,0.02005730659025788,0.5,7,0,0,0
18,gate,3,35092,35440,349,9799.088043073065,10166.907647553662,3.753610569308097,-2.2618579341943557,1.0,0.014326647564469915,0.5,5,0,0,0
18,gate,4,35441,35788,348,10166.907647553662,10033.897298663294,-1.3082675037613067,-2.48884577834515,1.0,0.022988505747126436,0.5,8,0,0,0
18,gate,5,35789,36136,348,10033.897298663294,10640.395195829635,6.04448978411547,-1.8456216814779824,1.0,0.031609195402298854,0.5,11,0,0,0
19,gate,1,36137,36485,349,10000.0,8300.078108533731,-16.999218914662684,-19.38414999273541,1.0,0.11604584527220631,1.5,14,0,0,0
19,gate,2,36486,36834,349,8300.078108533731,7857.976074211708,-5.326480408268397,-8.123641335876453,1.0,0.10315186246418338,1.5,12,0,0,0
19,gate,3,36835,37183,349,7857.976074211708,8114.188060065514,3.2605340539867855,-10.295186833889936,1.0,0.06017191977077364,1.5,7,0,0,0
19,gate,4,37184,37531,348,8114.188060065514,8663.697886727896,6.772209648021699,-5.63903076133977,1.0,0.06896551724137931,1.5,8,0,0,0
19,gate,5,37532,37879,348,8663.697886727896,8624.343220666717,-0.45424790402106563,-13.82684825257272,1.0,0.05172413793103448,1.5,6,0,0,0
20,gate,1,37880,38212,333,10000.0,9991.544615109178,-0.08455384890821982,-3.2129272271641973,1.0,0.02252252252252252,0.5,8,0,0,0
20,gate,2,38213,38544,332,9991.544615109178,9936.134429486727,-0.554570767153062,-2.387137727022204,1.0,0.02710843373493976,0.5,9,0,0,0
20,gate,3,38545,38876,332,9936.134429486727,9567.013789314024,-3.7149320270596475,-4.7272111622754025,1.0,0.024096385542168676,0.5,8,0,0,0
20,gate,4,38877,39208,332,9567.013789314024,9192.738946471412,-3.9121386368300315,-4.865430948403626,1.0,0.030120481927710843,0.5,10,0,0,0
20,gate,5,39209,39540,332,9192.738946471412,9240.99280586877,0.5249127564519673,-2.272919701776377,1.0,0.030120481927710843,0.5,10,0,0,0
21,gate,1,39541,39904,364,10000.0,10045.757644641413,0.45757644641413187,-2.240497920585449,1.0,0.03159340659340659,0.5,12,0,0,0
21,gate,2,39905,40268,364,10045.757644641413,9951.848959070152,-0.9348093881336395,-5.138824071145665,1.0,0.027472527472527472,0.5,10,0,0,0
21,gate,3,40269,40632,364,9951.848959070152,9897.77672039937,-0.5433386187146727,-3.134702097530939,1.0,0.024725274725274724,0.5,9,0,0,0
21,gate,4,40633,40996,364,9897.77672039937,9805.64816168352,-0.9308005354977555,-3.4617842157797507,1.0,0.024725274725274724,0.5,9,0,0,0
21,gate,5,40997,41359,363,9805.64816168352,9569.410362254166,-2.4092012637418114,-3.7224499865473493,1.0,0.03581267217630854,0.5,13,0,0,0
22,gate,1,41360,41725,366,10000.0,10205.723774483988,2.0572377448398793,-6.7018380071980355,1.0,0.05737704918032787,1.0,11,0,0,0
22,gate,2,41726,42090,365,10205.723774483988,10413.28108261887,2.0337343310604883,-6.2569196548680095,1.0,0.049315068493150684,1.0,9,0,0,0
22,gate,3,42091,42455,365,10413.28108261887,10173.067163200792,-2.3068033745773597,-9.121088322074533,1.0,0.06027397260273973,1.0,11,0,0,0
22,gate,4,42456,42820,365,10173.067163200792,9995.294918806563,-1.7474793151596169,-3.713496703939201,1.0,0.07671232876712329,1.0,14,0,0,0
22,gate,5,42821,43185,365,9995.294918806563,9463.367572055999,-5.321777406984973,-7.360865649329873,1.0,0.0821917808219178,1.0,15,0,0,0
23,gate,1,43186,43534,349,10000.0,9279.419566784605,-7.205804332153953,-9.640360396222292,1.0,0.08166189111747851,1.5,10,0,0,0
23,gate,2,43535,43883,349,9279.419566784605,8853.688331649117,-4.587908026697917,-11.94568486727341,1.0,0.05157593123209169,1.5,6,0,0,0
23,gate,3,43884,44232,349,8853.688331649117,9032.756393738704,2.022525024395505,-8.100638848638098,1.0,0.07736389684813753,1.5,9,0,0,0
23,gate,4,44233,44580,348,9032.756393738704,9424.098246593223,4.332474338904868,-4.828867494703903,1.0,0.0603448275862069,1.5,7,0,0,0
23,gate,5,44581,44928,348,9424.098246593223,9997.27720895892,6.082056313163964,-4.9676764853959,1.0,0.05172413793103448,1.5,6,0,0,0
24,gate,1,44929,45274,346,10000.0,9956.640763288853,-0.4335923671114683,-2.183478430794339,1.0,0.03901734104046243,0.5,14,0,0,0
24,gate,2,45275,45620,346,9956.640763288853,10207.322510675325,2.5177341770806994,-3.1938553128291636,1.0,0.04046242774566474,0.5,14,0,0,0
24,gate,3,45621,45966,346,10207.322510675325,9720.681166513,-4.767570963427192,-5.009885327204778,1.0,0.04335260115606936,0.5,15,0,0,0
24,gate,4,45967,46312,346,9720.681166513,9380.429084661788,-3.5002905251470984,-4.366730932246088,1.0,0.04046242774566474,0.5,14,0,0,0
24,gate,5,46313,46658,346,9380.429084661788,9070.191854630131,-3.3072818655911385,-3.772241144615862,1.0,0.04046242774566474,0.5,14,0,0,0
25,gate,1,46659,47024,366,10000.0,11898.42489128052,18.984248912805192,-13.811228682578447,1.0,0.06147540983606557,1.5,8,0,0,0
25,gate,2,47025,47389,365,11898.42489128052,15092.295291463864,26.842800029135773,-18.301707577846337,1.0,0.057534246575342465,1.5,7,0,0,0
25,gate,3,47390,47754,365,15092.295291463864,13011.369670270105,-13.78799964489643,-19.70552364011021,1.0,0.0821917808219178,1.5,10,0,0,0
25,gate,4,47755,48119,365,13011.369670270105,13013.319592457105,0.014986294574770298,-6.692942089484744,1.0,0.09041095890410959,1.5,11,0,0,0
25,gate,5,48120,48484,365,13013.319592457105,13496.236802149335,3.7109455912551548,-6.885372514826182,1.0,0.06575342465753424,1.5,8,0,0,0
26,gate,1,48485,48800,316,10000.0,9150.312056897801,-8.496879431021986,-19.209499939835204,1.0,0.09018987341772151,1.5,10,0,0,0
26,gate,2,48801,49116,316,9150.312056897801,8612.588704384452,-5.876557533444949,-12.714473170061035,1.0,0.056962025316455694,1.5,6,0,0,0
26,gate,3,49117,49431,315,8612.588704384452,8345.17917907294,-3.1048681701865144,-6.407508311034704,1.0,0.08571428571428572,1.5,9,0,0,0
26,gate,4,49432,49746,315,8345.17917907294,7837.0164575777835,-6.089296713598047,-10.872558082501914,1.0,0.06666666666666667,1.5,7,0,0,0
